evidence_id	entity_type	entity_id	field	source_asset	metadata_path	metadata_key	raw_value	normalized_value	evidence_grade	interpretation	conflict_flag
atlas_s2_r0082_f01	physical_unit	ATLAS::atlas_s2_row_0082	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0082_f02	physical_unit	ATLAS::atlas_s2_row_0082	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C82	patient_id_raw	B_P14		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0082_f03	physical_unit	ATLAS::atlas_s2_row_0082	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D82	sample_id_raw	B43		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0082_f04	physical_unit	ATLAS::atlas_s2_row_0082	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E82	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0082_f05	physical_unit	ATLAS::atlas_s2_row_0082	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F82	histological_subtype_raw	Ductal carcinoma		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0082_f06	physical_unit	ATLAS::atlas_s2_row_0082	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G82	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0082_f07	physical_unit	ATLAS::atlas_s2_row_0082	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H82	preservation_raw	Fresh Frozen		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0082_f08	physical_unit	ATLAS::atlas_s2_row_0082	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I82	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0082_f09	physical_unit	ATLAS::atlas_s2_row_0082	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J82	tls_count_raw	11		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0082_f10	physical_unit	ATLAS::atlas_s2_row_0082	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K82:K84	reference_raw	PMID: 35931863		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0082_f11	physical_unit	ATLAS::atlas_s2_row_0082	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L82:L84	data_availability_raw	GSE203612		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f01	physical_unit	ATLAS::atlas_s2_row_0083	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f02	physical_unit	ATLAS::atlas_s2_row_0083	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C83	patient_id_raw	B_P15		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f03	physical_unit	ATLAS::atlas_s2_row_0083	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D83	sample_id_raw	B44		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f04	physical_unit	ATLAS::atlas_s2_row_0083	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E83	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0083_f05	physical_unit	ATLAS::atlas_s2_row_0083	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F83	histological_subtype_raw	Invasive ductal carcinoma with lobular features		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f06	physical_unit	ATLAS::atlas_s2_row_0083	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G83	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f07	physical_unit	ATLAS::atlas_s2_row_0083	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H83	preservation_raw	Fresh Frozen		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f08	physical_unit	ATLAS::atlas_s2_row_0083	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I83	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0083_f09	physical_unit	ATLAS::atlas_s2_row_0083	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J83	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0083_f10	physical_unit	ATLAS::atlas_s2_row_0083	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K82:K84	reference_raw	PMID: 35931863		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0083_f11	physical_unit	ATLAS::atlas_s2_row_0083	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L82:L84	data_availability_raw	GSE203612		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f01	physical_unit	ATLAS::atlas_s2_row_0084	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f02	physical_unit	ATLAS::atlas_s2_row_0084	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C84	patient_id_raw	B_P16		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f03	physical_unit	ATLAS::atlas_s2_row_0084	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D84	sample_id_raw	B45		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f04	physical_unit	ATLAS::atlas_s2_row_0084	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E84	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0084_f05	physical_unit	ATLAS::atlas_s2_row_0084	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F84	histological_subtype_raw	Invasive lobular carcinoma		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f06	physical_unit	ATLAS::atlas_s2_row_0084	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G84	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f07	physical_unit	ATLAS::atlas_s2_row_0084	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H84	preservation_raw	Fresh Frozen		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f08	physical_unit	ATLAS::atlas_s2_row_0084	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I84	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0084_f09	physical_unit	ATLAS::atlas_s2_row_0084	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J84	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0084_f10	physical_unit	ATLAS::atlas_s2_row_0084	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K82:K84	reference_raw	PMID: 35931863		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0084_f11	physical_unit	ATLAS::atlas_s2_row_0084	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L82:L84	data_availability_raw	GSE203612		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0085_f01	physical_unit	ATLAS::atlas_s2_row_0085	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f02	physical_unit	ATLAS::atlas_s2_row_0085	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C85	patient_id_raw	B_P17		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f03	physical_unit	ATLAS::atlas_s2_row_0085	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D85	sample_id_raw	B46		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f04	physical_unit	ATLAS::atlas_s2_row_0085	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E85	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f05	physical_unit	ATLAS::atlas_s2_row_0085	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F85	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f06	physical_unit	ATLAS::atlas_s2_row_0085	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G85	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f07	physical_unit	ATLAS::atlas_s2_row_0085	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H85	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f08	physical_unit	ATLAS::atlas_s2_row_0085	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I85	tls_presence_raw	Yes		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f09	physical_unit	ATLAS::atlas_s2_row_0085	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J85	tls_count_raw	12		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f10	physical_unit	ATLAS::atlas_s2_row_0085	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0085_f11	physical_unit	ATLAS::atlas_s2_row_0085	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f01	physical_unit	ATLAS::atlas_s2_row_0086	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f02	physical_unit	ATLAS::atlas_s2_row_0086	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C86	patient_id_raw	B_P18		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f03	physical_unit	ATLAS::atlas_s2_row_0086	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D86	sample_id_raw	B47		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f04	physical_unit	ATLAS::atlas_s2_row_0086	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E86	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f05	physical_unit	ATLAS::atlas_s2_row_0086	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F86	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f06	physical_unit	ATLAS::atlas_s2_row_0086	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G86	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f07	physical_unit	ATLAS::atlas_s2_row_0086	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H86	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f08	physical_unit	ATLAS::atlas_s2_row_0086	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I86	tls_presence_raw	No		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f09	physical_unit	ATLAS::atlas_s2_row_0086	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J86	tls_count_raw	0		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f10	physical_unit	ATLAS::atlas_s2_row_0086	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0086_f11	physical_unit	ATLAS::atlas_s2_row_0086	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f01	physical_unit	ATLAS::atlas_s2_row_0087	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f02	physical_unit	ATLAS::atlas_s2_row_0087	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C87	patient_id_raw	B_P19		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f03	physical_unit	ATLAS::atlas_s2_row_0087	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D87	sample_id_raw	B48		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f04	physical_unit	ATLAS::atlas_s2_row_0087	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E87	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f05	physical_unit	ATLAS::atlas_s2_row_0087	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F87	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f06	physical_unit	ATLAS::atlas_s2_row_0087	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G87	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f07	physical_unit	ATLAS::atlas_s2_row_0087	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H87	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f08	physical_unit	ATLAS::atlas_s2_row_0087	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I87	tls_presence_raw	No		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f09	physical_unit	ATLAS::atlas_s2_row_0087	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J87	tls_count_raw	0		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f10	physical_unit	ATLAS::atlas_s2_row_0087	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0087_f11	physical_unit	ATLAS::atlas_s2_row_0087	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f01	physical_unit	ATLAS::atlas_s2_row_0088	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f02	physical_unit	ATLAS::atlas_s2_row_0088	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C88	patient_id_raw	B_P20		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f03	physical_unit	ATLAS::atlas_s2_row_0088	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D88	sample_id_raw	B49		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f04	physical_unit	ATLAS::atlas_s2_row_0088	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E88	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f05	physical_unit	ATLAS::atlas_s2_row_0088	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F88	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f06	physical_unit	ATLAS::atlas_s2_row_0088	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G88	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f07	physical_unit	ATLAS::atlas_s2_row_0088	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H88	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f08	physical_unit	ATLAS::atlas_s2_row_0088	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I88	tls_presence_raw	No		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f09	physical_unit	ATLAS::atlas_s2_row_0088	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J88	tls_count_raw	0		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f10	physical_unit	ATLAS::atlas_s2_row_0088	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0088_f11	physical_unit	ATLAS::atlas_s2_row_0088	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f01	physical_unit	ATLAS::atlas_s2_row_0089	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f02	physical_unit	ATLAS::atlas_s2_row_0089	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C89	patient_id_raw	B_P21		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f03	physical_unit	ATLAS::atlas_s2_row_0089	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D89	sample_id_raw	B50		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f04	physical_unit	ATLAS::atlas_s2_row_0089	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E89	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f05	physical_unit	ATLAS::atlas_s2_row_0089	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F89	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f06	physical_unit	ATLAS::atlas_s2_row_0089	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G89	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f07	physical_unit	ATLAS::atlas_s2_row_0089	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H89	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f08	physical_unit	ATLAS::atlas_s2_row_0089	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I89	tls_presence_raw	No		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f09	physical_unit	ATLAS::atlas_s2_row_0089	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J89	tls_count_raw	0		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f10	physical_unit	ATLAS::atlas_s2_row_0089	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0089_f11	physical_unit	ATLAS::atlas_s2_row_0089	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f01	physical_unit	ATLAS::atlas_s2_row_0090	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f02	physical_unit	ATLAS::atlas_s2_row_0090	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C90	patient_id_raw	B_P22		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f03	physical_unit	ATLAS::atlas_s2_row_0090	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D90	sample_id_raw	B51		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f04	physical_unit	ATLAS::atlas_s2_row_0090	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E90	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f05	physical_unit	ATLAS::atlas_s2_row_0090	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F90	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f06	physical_unit	ATLAS::atlas_s2_row_0090	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G90	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f07	physical_unit	ATLAS::atlas_s2_row_0090	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H90	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f08	physical_unit	ATLAS::atlas_s2_row_0090	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I90	tls_presence_raw	Yes		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f09	physical_unit	ATLAS::atlas_s2_row_0090	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J90	tls_count_raw	2		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f10	physical_unit	ATLAS::atlas_s2_row_0090	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0090_f11	physical_unit	ATLAS::atlas_s2_row_0090	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f01	physical_unit	ATLAS::atlas_s2_row_0091	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f02	physical_unit	ATLAS::atlas_s2_row_0091	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C91	patient_id_raw	B_P23		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f03	physical_unit	ATLAS::atlas_s2_row_0091	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D91	sample_id_raw	B52		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
